Job Title,Job URL,Company,Location,Job Description,required_skills
IT Business Consultant (IT Sales),https://id.jobstreet.com/id/job/91704012?type=standard&ref=search-standalone&origin=cardTitle#sol=bed07f370ede9311cd0cfeade639b48827bc3862,PT Bosnet Distribution Indonesia,Kebayoran Lama,"Job Description | Sells product/platform application BOSNET to clients. | Develop network and customer base. | Find a new clients. | Identify and ensure customer retention needs. | Enquiry customers feedback for product improvement. | Review and benchmarking internal products and pricing to stay competitive in the same business peers. | Maintain strong relationships with key decision makers and users within an organization. | Arrange prospective clients for presentation and demo sessions. | Make product and price proposal for prospective client. | Minimum Qualifications | Minimum Bachelor Degree in any major. | Minimum 2 years experience in IT Sales, especially as software sales. | Good in negotiation skill and presentation skill. | Have vast network and database clients. | Commitment with integrity, problem solving, analytical, good communication and result oriented. | Able to work independently as well as in a team and self motivated.",[]
Backend Developer (Golang),https://id.jobstreet.com/id/job/91759181?type=standard&ref=search-standalone&origin=cardTitle#sol=1337a4f3a46176202b236e5e3faaa2ba2cd58aaf,PT Lensa Utama Indonesia,Yogyakarta,"Job Descriptions: | Develop and optimize backend applications using Go-Lang. | Collaborate with Frontend and other teams to integrate applications. | Analyze and resolve technical issues. | Develop comprehensive technical documentations. | Write clean, maintanable, and testable code. | Job Requirements: | Minimum of 2 years of experiences as a Backend Developer. | At least 1 year of experience with Go-Lang. | Experience with SQL databases. | Proficient in version control system (Git). | Experience in managing and optimizing servers and cloud infrastructure. | Understanding of clean architecture, testing (unit/integration). | Eager to learn and grow within the team. | About us | Lensa Software is an IT solutions company specializing in Human Resource Information Systems (HRIS) and Enterprise Resource Planning (ERP). Headquartered in Jakarta and an office in Yogyakarta, we help businesses streamline their HR and operational processes through reliable and scalable technology solutions. | We serve clients across various industries, supporting them in improving efficiency, accuracy, and overall business performance through digital transformation.","[""SQL"", ""Go"", ""Git""]"
Cloud Engineer Mid Level,https://id.jobstreet.com/id/job/91729742?type=standard&ref=search-standalone&origin=cardTitle#sol=a451640e9c5ff7d72d2c877f4317bb1db0b1ab28,PT Tiga Daya Digital Indonesia (Eksad Technology),Kebayoran Lama,"Job Description | Design, implement, and manage scalable, secure, and reliable cloud infrastructure across AWS and GCP environments. | Support integration between cloud platforms and on-premise infrastructure to ensure seamless hybrid-cloud operations. | Monitor system performance, availability, and security across cloud and on-premise environments. | Automate infrastructure provisioning and deployment processes using Infrastructure as Code (IaC) tools. | Collaborate with development, security, and operations teams to optimize system architecture and delivery pipelines. | Troubleshoot infrastructure-related issues and perform root cause analysis for incidents. | Ensure compliance with security standards, governance policies, and best practices. | Manage backup, disaster recovery, and business continuity strategies across environments. | Continuously evaluate and recommend improvements for cloud cost optimization and operational efficiency. | Document infrastructure architecture, configurations, and operational procedures. | Minimum Qualifications | Bachelor’s degree in Computer Science, Information Technology, or related field. | Willing to be work in Banking Industry (contract) | Minimum 3–5 years of experience as a Cloud Engineer, Infrastructure Engineer, or similar role. | Hands-on experience with AWS and Google Cloud Platform (GCP) services. | Strong understanding of on-premise infrastructure, including servers, networking, storage, and virtualization. | Experience in managing hybrid-cloud environments. | Familiarity with Infrastructure as Code tools such as Terraform, CloudFormation, or similar. | Knowledge of containerization and orchestration tools such as Docker and Kubernetes is a plus. | Understanding of CI/CD pipelines and DevOps practices. | Strong troubleshooting and problem-solving skills in infrastructure and cloud operations. | Familiarity with security best practices, IAM, network security, and compliance standards. | Relevant cloud certifications (AWS / GCP) are a plus. | Good communication and collaboration skills.","[""AWS"", ""GCP"", ""Docker"", ""Kubernetes"", ""CI/CD"", ""Networking"", ""Troubleshooting""]"
Test Engineer (Automation) - Banking Industry,https://id.jobstreet.com/id/job/91179521?type=standard&ref=search-standalone&origin=cardTitle#sol=665c462099878d6b7f6b3fa60a608384194b2d1c,PT. SIGMA GLOBAL TEKNOLOGI (SIGMATECH),Kecamatan Tangerang,"Requirements: | ● Bachelor's or master's degree in computer science or an equivalent field of expertise | ● Min 3 years of experience as a QA Automation Engineer or Software Development Engineer in Test, experience handle case ATM Service | ● Experienced in at least one programming language (e.g., Java, Ruby, Go, or Rust) | ● Experienced in at least one testing tool (e.g., Appium, Selenium, Mocha, TestNG, or Cypress) | ● Understanding database concepts and queries (e.g., MySQL and PostgreSQL) | ● Strong technical skills and the ability to drive and complete complex system testing independently tasks | ● Excellent logical and analytical thinking abilities for solving various technical problems | ● Demonstrating a critical thinking approach to challenges with a logical and analytical mindset, and ensuring that every decision is backed by sound reasoning and a clear understanding of potential outcomes, is a must | ● A cultural role model with a strong sense of humility and empathy, ready to roll up their sleeves and help the team achieve engineering excellence | ● Able to eliminate friction or blockers, both technical and managerial, for the testing team","[""Java"", ""Go"", ""Ruby"", ""MySQL"", ""PostgreSQL"", ""QA""]"
ServiceNow Developer,https://id.jobstreet.com/id/job/91385952?type=standard&ref=search-standalone&origin=cardTitle#sol=0744d38fc98ae0223ffd0a0a98ecf344413098fe,PT Leap Digital Indonesia,Jakarta Pusat,"Responsibilities | Develop and configure ServiceNow applications based on user stories. | Customize forms, workflows, business rules, client scripts, and notifications. | Support testing activities including unit testing and UAT defect resolution. | Assist with integrations and data setup activities. | Provide post-go-live hypercare support. | Required Skills & Experience | 3–7 years of experience as a ServiceNow Developer. | Hands-on experience with ITSM modules (mandatory). | Basic understanding of CMDB/CSDM and integrations. | Good problem-solving and teamwork skills.","[""Go""]"
Power BI Developer,https://id.jobstreet.com/id/job/91282765?type=standard&ref=search-standalone&origin=cardTitle#sol=864d7f485b0fe6e2816855c319c48d9f85990d27,PT Graha Karya Informasi,Jakarta Raya,"Requirement: | 1. 1-3 Years experience in PowerBI | 2. Candidate must have strong attention to detail | 3, Proactive working attitude | 4. Strong documentation and knowledge transfer skills_ must be able to explain how results were achieved | 5. Skills & Knowledge : | - Power BI = Good & Mandatory | - Visual Basic/Macro = Good & Mandatory | - Power Pivot = Good & Mandatory | - Microsoft Excel = Good & Mandatory | - English = Good & Preferable | - Communication and Presentation Skills = Good & Preferable | - Banking knowledge = Basic & Preferable | Job Description: | 1. Cleanup baseline ORSA-registered instance data (ensure manufacturer name, product name, and version number is consistent with CMDB with emphasis in cleaning special characters such as nonbreaking spaces). | 2. Reconcile/mapping ORSA data against CMDB data extract within Power BI, | 3. Using programmed Power BI logics and Excel Power Pivot to produce reports containing: | a. Total number of applications identified as obsolete | b. Recommended Application-level remediation status (engage with PICs for remediation decision) | c. Target completion date for remediation (engage with PICs for target date) | d. Each of the above presented using: | i. ORSA 2025 parameter standpoint | ii. Realtime parameter standpoint","[""Power BI"", ""Excel""]"
Technical Project Manager,https://id.jobstreet.com/id/job/91811105?type=standard&ref=search-standalone&origin=cardTitle#sol=e2a6b8b88ef0601db358e6146512d380949ace60,PT Lentera Bangsa Benderang,Jakarta Utara,"Role Overview | Responsible for coordinating cross-functional development teams and ensuring smooth execution of projects from planning to delivery. This role acts as a bridge between technical and non-technical stakeholders while driving alignment, efficiency, and continuous improvement within the development process. | Key Responsibilities | Coordinate and oversee cross-functional teams including Frontend, Backend, Mobile Apps, Interface, QA/QC, and System Analysts | Ensure alignment of project scope, priorities, and timelines across all stakeholders | Monitor project progress and proactively identify potential risks or bottlenecks | Act as a liaison between technical teams and non-technical stakeholders | Facilitate effective communication across departments (Product, Operations, etc.) | Support the implementation and consistency of development SOPs and best practices | Drive continuous improvement in team processes, workflows, and overall efficiency | Requirements | Mandatory Qualifications | Bachelor’s | degree in Engineering (Computer/Telecommunication) / Computer Science / Information Technology or a related field (minimum GPA 3.0) | 3–5 years | of experience in Software Development or IT | Prior experience in roles such as Tech Lead / Project Coordinator / Scrum Master or Senior Developer | Strong understanding of end-to-end software development lifecycle (Development – Testing – Deployment) | Excellent communication skills with the ability to convey ideas clearly and effectively | Proven ability to manage multiple teams and priorities simultaneously | Technical Understanding (Non-Expert Level) | Backend technologies: Node.js, Java, Progress ABL, or Python | Frontend technologies: Vue.js or Next.js | Mobile development: Kotlin (Android) and iOS | API development and system integration | Nice to Have | Experience working with distributed or multi-location teams (remote or branch offices) | Familiarity with Agile/Scrum methodologies | Experience handling third-party API integrations | Proficiency with tools such as Jira, Git, or similar platforms | Preferred Characteristics | Strong problem-solving mindset, not just a task executor | Ability to balance big-picture thinking with attention to technical details | Assertive, communicative, and capable of maintaining team alignment | Adaptable and comfortable working in a fast-paced, dynamic environment | Work Arrangement | Employment type: Full time | Location: North Jakarta | Work type: On-site/Work from Office (WFO) | Expected onboard: Immediate joiners are preferred | (1 month notice is acceptable)","[""Python"", ""Java"", ""Kotlin"", ""Vue"", ""Next.js"", ""Node.js"", ""Git"", ""API"", ""Agile"", ""Scrum"", ""QA""]"
Lowongan Kerja Net Full Stack Engineer,https://id.jobstreet.com/id/job/87485252?type=standard&ref=search-standalone&origin=cardTitle#sol=23d4f6364c14b6f463586b8196a4db2495e39086,Liven,Serang,"Info Terbaru Lowongan Kerja Net Full Stack Engineer Serang September 2025 di Liven | . Salam Sejahtera bagi sahabat yang sedang mencari pekerjaan. Semoga tidak menyerah untuk mencari pekerjaan yang cocok dengan kualifikasi Anda. Memang terkadang mencari pekerjaan yang cocok sangatlah susah di tahun 2025 ini. Pada kesempatan ini admin akan memberikan informasi Lowongan Kerja Net Full Stack Engineer Serang September 2025 di Liven. Berikut ini info lebih detail mengenai Lowongan Kerja Net Full Stack Engineer Serang September 2025 Liven. | Lowongan Kerja Net Full Stack Engineer Serang September 2025 Liven | Berikut ini adalah persyaratan yang harus Anda penuhi untuk memenuhi Lowongan Kerja Net Full Stack Engineer Serang September 2025 Liven yang dibuka pada bulan September 2025 ini: | Join the revolution in hospitality tech! | Liven, the largest platform in Asia Pacific, equips venues with powerful tools for seamless ordering, rewarding experiences, and unprecedented growth. Our integrated solution simplifies operations, innovates effortlessly, and supports hospitality growth—all in one place. Say goodbye to the challenges of managing multiple applications and hello to streamlined success. | Liven is the world's #1 engagement platform for restaurants, hospitality, venues & events. Over 1.1 million diners use Liven daily to earn rewards, pre-purchase, and unlock exclusive experiences at their favorite restaurants, cafes, and bars. With an App Store Rating of 4.9/5 after 13,000+ reviews, and more than 5,000 venues utilizing Liven, we're revolutionizing how customers engage, pay, and stay loyal in the hospitality industry. Winner of Richard Branson's Extreme Tech Challenge for Blockchain and Digital Payments, Liven is rewriting the playbook for hospitality payments and loyalty. | At Liven , we fiercely believe that - Talent has no boundaries. We hire amazing people from everywhere. If you're curious, driven, and great at what you do, you'll fit right in at Liven. | About the Role | We are looking for a highly skilled .Net Full Stack Engineer to join our dynamic team. The ideal candidate will focus on developing and enhancing microservices to meet new requirements for PI (Personal Information). You will be working closely with a collaborative and innovative team dedicated to delivering high-quality software solutions. | What You'll Do | Design, build, and maintain efficient, reusable, and reliable micro-services. | Analyze and implement new requirements for PI systems. | Work closely with other developers, testers, and product managers to deliver high-quality software. | Participate in code reviews to maintain code quality and share knowledge with the team. | Identify and fix bugs, ensuring the software is running smoothly. | Keep up with the latest industry trends and technologies to ensure our solutions are up-to-date and effective. | Qualifications | A university degree in Computer Science, Information Technology, or a related field. | Technical Skills: | Proficiency in C# and .Net framework. | Experience with Node.js for building scalable micro-services. | Strong understanding of design patterns and best practices. | Previous experience in developing and maintaining micro-services in a production environment. | Strong analytical skills, problem-solving abilities, and a keen attention to detail. | Good to Have | Additional Skills: | Familiarity with front-end technologies such as HTML, CSS, and JavaScript. | Experience with cloud platforms like AWS or Azure. | Knowledge of containerization technologies like Docker and Kubernetes. | Soft Skills: | Excellent communication and teamwork skills. | Ability to work in a fast-paced and agile development environment. | A proactive approach to learning and staying updated with new technologies. | This role is an excellent opportunity for a passionate .Net Full Stack Engineer to contribute to innovative projects and grow within a forward-thinking team. | If you meet the above qualifications and are excited about this opportunity, we would love to hear from you | Hanya calon karyawan yang memenuhi syarat di atas yang akan dipanggil untuk melakukan tes selanjutnya. Untuk itu jika Anda berminat dan memenuhi peserta Lowongan Kerja Net Full Stack Engineer Serang September 2025 Liven di atas, silahkan kirimkan lamaran Anda sebelum kadaluwarsa. | Demikian | info Lowongan Kerja Net Full Stack Engineer Serang September 2025 Liven | yang dapat kami sampaikan. Semoga info lowongan kerja hari ini membantu Anda sekalian yang sedang mencari pekerjaan. Jika Info lowongan kerja di atas tidak cocok dengan kualifikasi Anda, tidak ada salahnya untuk membaca info lowongan kerja lainnya di bawah ini. Akhir kata kami ucapkan terima kasih sudah mengunjungi website ini, jangan lupa untuk membagikan informasi bermanfaat ini melalui twitter. Selamat mencari kerja dan berkarya! | Jika sahabat berminat melamar | Lowongan Kerja Net Full Stack Engineer Serang September 2025 Liven | , segera siapkan persyaratan dan dokumen yang dipersyaratkan untuk mendaftar Lowongan Kerja Net Full Stack Engineer Serang September 2025 Liven tersebut. Silakan klik tombol ""Kirim Lamaran"" di bawah ini. | Kirim Lamaran","[""JavaScript"", ""HTML"", ""CSS"", ""Node.js"", ""AWS"", ""Azure"", ""Docker"", ""Kubernetes"", ""Agile""]"
Fullstack Developer (Senior Level),https://id.jobstreet.com/id/job/91344899?type=standard&ref=search-standalone&origin=cardTitle#sol=c482d9d3e81711ab9d4f8f9ce0dd9eed36075471,PT. Skyshi Digital Indonesia,Yogyakarta,"Company Description | Skyshi Digital Indonesia is a leading software engineering company providing contract-based software engineering services. Our team of experienced professionals works with our clients to develop and execute successful technology strategies. | Requirements | Bachelor’s Degree in Computer Science, Information Technology, or related field (or equivalent experience). | 4-5+ years of professional experience in fullstack development | Experience using NodeJs/ExpressJs, ReactJs and PHP | Strong proficiency in TypeScript and modern JavaScript (ES6+). | Proven experience in unit testing (e.g., Jest, Mocha, Jasmine) and CI/CD workflows. | Solid understanding of backend architecture patterns (e.g., microservices, event-driven systems). | Experience with relational and/or NoSQL databases (e.g., PostgreSQL, MySQL, MongoDB). | Familiarity with API documentation standards (e.g., OpenAPI/Swagger). | Strong problem-solving skills and ability to optimize complex systems. | Excellent communication skills and proven ability to work effectively in cross-functional teams. | Excellent critical thinking, problem solving, and analytical thinking | Good structured thinking for designing solid and robust methodologies and workflow | Strong communication and presenting skills | Collaborative mindset | Detail oriented ensuring correct data preparation, processing, and models development. | Fluent in English","[""JavaScript"", ""TypeScript"", ""PHP"", ""ReactJS"", ""NodeJS"", ""CI/CD"", ""MySQL"", ""PostgreSQL"", ""MongoDB"", ""API""]"
OutSystems Developer,https://id.jobstreet.com/id/job/90870916?type=standard&ref=search-standalone&origin=cardTitle#sol=169e8936bf1021503665421995b5f7a68125069b,Kodegiri,Kemayoran,"Description | • Develop and maintain applications using the OutSystems platform | • Design and implement application features using Reactive Web or Traditional Web in OutSystems | • Integrate systems using REST and SOAP APIs | • Work with relational databases and write efficient SQL queries | • Collaborate with project managers, analysts, and other developers to deliver high-quality applications | • Troubleshoot, debug, and optimize application performance | • Ensure best practices in application development and system integration | Job Requirement | • Bachelor's degree in Computer Science or related field | • 1-5+ years of software development experience | • At least 1-2 years of hands-on experience using OutSystems | • Strong knowledge of SQL, REST APIs, and SOAP APIs | • Familiar with web technologies such as HTML5, CSS, and JavaScript | • Experience with OutSystems 11 (Reactive Web/Traditional Web) | • OutSystems certifications are highly preferred | • Strong analytical thinking and problem-solving skills | • Good communication and teamwork abilities | • Placement, Central Jakarta | ""HiredToday adalah situs lowongan kerja terpercaya di Indonesia sejak 2016, yang telah membantu ribuan orang mencari kerja melalui kolaborasi dengan ratusan perusahaan dari berbagai industri. HiredToday menawarkan lowongan kerja eksklusif yang mendukung aspirasi karier Anda"" | ""Pihak HiredToday.com dan Perusahaan tidak akan meminta biaya dalam bentuk apapun pada saat melakukan proses recruitment. Mohon segera melaporkan kepada kami, apabila Anda jika pada saat diundang untuk interview dan diminta untuk melakukan pembayaran dengan sejumlah uang."" | ""HiredToday.com and the Company will not ask for any form of payment during the recruitment process. Please report to us immediately, if you are invited for an interview and asked to make a payment with a sum of money.""","[""SQL"", ""JavaScript"", ""CSS""]"
Data Engineer - Amazon Redshift,https://id.jobstreet.com/id/job/91731802?type=standard&ref=search-standalone&origin=cardTitle#sol=e4ecb8404e55319d66265f082bb316d9e8e42a5a,Macquarie Group,Indonesia,"Additional office locations | Manila | Job ID | 21380 | Date | 24-Apr-2026 | Permanent - Full time, Mid-level, Mid-senior | Job category | Technology - Engineering | You will design, build and improve data pipelines that feed analytics and reporting for a regulated financial business. You will work closely with analysts, engineers and risk partners to deliver data solutions that are reliable, well controlled and easy to maintain. Your career will benefit from hands-on engineering work with clear ownership and real impact. | You will design, build and improve data pipelines that feed analytics and reporting for a regulated financial business. You will work closely with analysts, engineers and risk partners to deliver data solutions that are reliable, well controlled and easy to maintain. Your career will benefit from hands-on engineering work with clear ownership and real impact.",[]
Business Analyst - Asset Management,https://id.jobstreet.com/id/job/91582856?type=standard&ref=search-standalone&origin=cardTitle#sol=41de79ab8b925d39271d1f0fa34ea7f12916b7bc,Macquarie Group,Indonesia,"Additional office locations | Sydney | Job ID | 21642 | Date | 15-Apr-2026 | Permanent - Full time, | Job category | Other | As a Business Analyst supporting Liquid Investments, you will deliver end‑to‑end business analysis across a portfolio of initiatives and change activities. You will work closely with business stakeholders and Technology teams to define requirements, analyse impacts, and support decision‑making through clear, structured documentation. Your role will help ensure solutions are well informed, practical, and aligned with business objectives across the Liquid Investments portfolio. | As a Business Analyst supporting Liquid Investments, you will deliver end‑to‑end business analysis across a portfolio of initiatives and change activities. You will work closely with business stakeholders and Technology teams to define requirements, analyse impacts, and support decision‑making through clear, structured documentation. Your role will help ensure solutions are well informed, practical, and aligned with business objectives across the Liquid Investments portfolio.",[]
System Analyst,https://id.jobstreet.com/id/job/91430115?type=standard&ref=search-standalone&origin=cardTitle#sol=ebc24fd417cfbd8ce294dfd870e885c1fa77a924,PT Tiga Daya Digital Indonesia,Jakarta Raya,"About the Role | We are seeking a System Analyst who will also act as a Product Owner, responsible for | bridging business requirements and technical implementation. The role will focus on | designing end-to-end solutions using ArchiMate, while also producing detailed | Technical Solution Design (TSD) documentation. | Responsibilities: | • Bridge between business needs and IT solutions, analyzing, designing, and | implementing information systems to improve organizational efficiency. | • Translate business requirements into technical specifications, collaborating with | developers, testing systems, and providing documentation to ensure seamless, | functional technology integration. | • Design end-to-end system architecture across business, application, and | technology layers | • Develop architecture models using ArchiMate | • Ensure alignment with enterprise architecture standards and governance | • Define integration patterns (API, messaging, event-driven, etc.) | • Create detailed technical documents (sequence diagram, ERD, APi Spec) | • Act as Product Owner for assigned initiatives | • Manage and prioritize product backlog (BRD/PRD translation into user stories) | • Collaborate with stakeholders and ability to ensure requirements into well-defined user | stories using BDD / Gherkin language | • Ensure requirements are complete, clear, and ready for development | • Facilitate discussions to align requirements, design, and delivery | • Ensure solution meets business objectives and timelines | • Ensure compliance with security, scalability, and performance standards | • Conduct design reviews and provide recommendations | • Identify risks and propose mitigation strategies | Requirements | • WIlling to contractual (6 months) | • Proven experience as System Analyst / Solution Architect / Technical Architect (3+ | years) | • Strong experience with ArchiMate modeling | • Strong analytical skills | • Hands-on experience creating: | o Sequence diagrams | o ERD / data modeling | o Technical Solution Design (TSD) documents | • Experience with API design, microservices, and system integration | • Strong understanding of system architecture patterns (event-driven, distributed | systems) | • Experience acting as Product Owner or working closely with PO | • Strong experience in writing behavior-driven user stories (BDD) / Gherkin language | using to ensure clarity, testability, and alignment between business and engineering | teams | • Familiar with Agile / Scrum methodology | • Experience in financial services / lending / fintech | • Familiar with tools like: | o Visual Paradigm | o Draw.io | o BPMN | o Jira / Confluence | • Experience with Kafka, CDC, or event streaming architecture","[""API"", ""Agile"", ""Scrum""]"
Senior Java Engineer,https://id.jobstreet.com/id/job/90336358?type=standard&ref=search-standalone&origin=cardTitle#sol=b3be20abc2795badc7aa8a870fbf2f7ea4fc062b,Macquarie Group,Indonesia,"Additional office locations | Sydney | Job ID | 20740 | Date | 13-Feb-2026 | Permanent - Full time, Mid-level | Job category | BFS - Software Engineer | Join a team of high performing engineers in Customer Entitlements where we are building a revolutionary platform leveraging cutting-edge technologies like DSE Graph and Apache Cassandra, that will provision, determine and maintain the account access and permission of Banking and Financial Services customers in near real-time. We are building a strategic platform to support all business channels with an obsession to create iconic, omni-channel and secure customer access experiences across Banking and Financial Services. | As a Digital Bank, software engineering is at the core of what we do. Our engineers operate in an autonomous environment where they are empowered to “do it right” and continuously learn, becoming masters in their craft. | Join a team of high performing engineers in Customer Entitlements where we are building a revolutionary platform leveraging cutting-edge technologies like DSE Graph and Apache Cassandra, that will provision, determine and maintain the account access and permission of Banking and Financial Services customers in near real-time. We are building a strategic platform to support all business channels with an obsession to create iconic, omni-channel and secure customer access experiences across Banking and Financial Services. | As a Digital Bank, software engineering is at the core of what we do. Our engineers operate in an autonomous environment where they are empowered to “do it right” and continuously learn, becoming masters in their craft.",[]
Business Consultant (HRIS & ERP),https://id.jobstreet.com/id/job/91759511?type=standard&ref=search-standalone&origin=cardTitle#sol=652ddd4857b33ce816196636df9a820987a43323,PT Lensa Utama Indonesia,Jakarta Barat,"About the role | PT Lensa Utama Indonesia is seeking for talented Senior and Junior Business Consultant to join our dynamic team. In this full-time role, you will be responsible to be a partner of our clients to achieve their business goals. Based in our West Jakarta office, you will work closely with key stakeholders to identify and address their unique challenges. | What you'll be doing | Assist in the implementation and deployment of HRIS and ERP solutions based on client requirements. | Understand client business processes and gather functional requirements through meetings and discussions. | Analyze client needs and translate them into system configurations and functional specifications. | Prepare and maintain documentation such as Business Requirement Documents (BRD), implementation reports, and user guides according to company standards and SOP. | Perform system testing, validation, and troubleshooting to ensure proper functionality before and after deployment. | Support clients during User Acceptance Testing (UAT), training sessions, and system go-live. | Provide basic user training and guidance to ensure clients can effectively use the system. | Collaborate with internal teams to resolve issues and deliver solutions. | Monitor implementation progress and provide regular updates to the project team. | Provide post-implementation support and assist in resolving client inquiries or system issues. | Continuously learn and develop knowledge of HRIS, ERP systems, and business processes. | What we're looking for | Minimum 3 years of experience in the Tech, HRIS, or ERP industry is required for the Senior role. Fresh graduates are welcome to apply for the Junior role | Strong analytical and problem-solving skills with the ability to think strategically | Excellent communication and presentation skills, with the ability to translate complex information into actionable insights | Experience in project management and the ability to work effectively in a team environment | A deep understanding of the Information Technology & Communications industry and the challenges faced by our clients | Proficiency in data analysis tools and techniques | A relevant bachelor's or master's degree in Business, Economics, or a related field | About us | Lensa Software is an IT solutions company specializing in Human Resource Information Systems (HRIS) and Enterprise Resource Planning (ERP). Headquartered in Jakarta, we help businesses streamline their HR and operational processes through reliable and scalable technology solutions. | We serve clients across various industries, supporting them in improving efficiency, accuracy, and overall business performance through digital transformation.","[""Go"", ""Data Analysis"", ""Troubleshooting""]"
Pricing & Profitability Analysis Senior Manager,https://id.jobstreet.com/id/job/91318957?type=standard&ref=search-standalone&origin=cardTitle#sol=590dbe6e1ff896602937aeb64a546da9478ccc7c,Ninja Xpress,Jakarta Raya,"Ninja Van is a tech-enabled logistics company on a mission to provide hassle-free delivery services for businesses of all sizes across Southeast Asia. Launched in 2014, we started operations in Singapore and have become the region's largest and fastest growing last-mile logistics company, partnering with over 35,000 merchants and delivering more than 1,000 parcels every minute across six countries. | At our core, we are a technology company that is disrupting a massive industry with cutting-edge software and operational concepts. Powered by algorithm-based optimisation, dynamic routing, end-to-end tracking and a data-driven approach, we provide best-of-class delivery services that delight both the shippers and end customers. But we are just getting started! We have much room for improvement and many ideas that will further shape the industry. | Job Descriptions | Develop and manage customized rate cards aligned with shipper needs and company profitability. | Collaborate with stakeholders to evaluate pricing requests and define competitive strategies. | Conduct market analysis to monitor competitor pricing and identify opportunities. | Lead profitability and cost optimization initiatives based on company strategy. | Own P&L forecasting (regular and ad-hoc) and align assumptions with relevant teams. | Provide insights and recommendations to support management decision-making. | Bridge management and operations in cost-related initiatives and performance tracking. | Monitor and optimize operational KPIs, incentives, and payschemes to ensure efficiency and fairness. | Requirements | Min. Bachelor’s Degree from reputable university | +4 years experience as data analyst, market research, operation analyst | Curiosity and eager to learn in a fast paced environment also self learn under minimal direction | Understanding research methods & data analyst tools (Excel, SQL, Solver, Tableu) | Detail oriented, & data driven | Problem solver and structure thinking | Have strong communication & interpersonal skill | Submit a job application | By applying to the job, you acknowledge that you have read, understood and agreed to our Privacy Policy Notice (the “Notice”) and consent to the collection, use and/or disclosure of your personal data by Ninja Logistics Pte Ltd (the “Company”) for the purposes set out in the Notice. In the event that your job application or personal data was received from any third party pursuant to the purposes set out in the Notice, you warrant that such third party has been duly authorised by you to disclose your personal data to us for the purposes set out in the the Notice. | We may use artificial intelligence (AI) tools to support parts of the hiring process, such as reviewing applications, analyzing resumes, or assessing responses. These tools assist our recruitment team but do not replace human judgment. Final hiring decisions are ultimately made by humans. If you would like more information about how your data is processed, please contact us.","[""SQL"", ""Routing"", ""Excel""]"
Junior Golang Developer,https://id.jobstreet.com/id/job/91303025?type=standard&ref=search-standalone&origin=cardTitle#sol=3a7868a864cab910dd8534317814e5314ebd9e9d,PT ABISHAR TECHNOLOGIES INDONESIA,Jakarta Raya,"Requirements: | Minimum 1 year of experience in backend development using | Golang | . | Experience in frontend development using | ReactJS | . | Strong understanding of RESTful API development and integration. | Familiar with database systems such as PostgreSQL, MySQL, or similar. | Experience with version control systems (e.g., Git). | Understanding of software development lifecycle (SDLC). | Ability to write clean, maintainable, and efficient code. | Basic understanding of microservices architecture is a plus. | Familiar with containerization tools (e.g., Docker) is a plus. | Experience working with message brokers (Kafka, RabbitMQ, etc.) is a plus. | Good problem-solving and analytical skills. | Able to work independently and in a team environment.","[""Golang"", ""ReactJS"", ""Docker"", ""Git"", ""MySQL"", ""PostgreSQL"", ""API""]"
Full Stack Developer (SRG),https://id.jobstreet.com/id/job/87919961?type=standard&ref=search-standalone&origin=cardTitle#sol=d5c47b0fd6ec448c58665835ea2a52abaafa2e40,Transcosmos,Jakarta Raya,"Job Detail | Work with development teams and product managers to ideate software solutions. | Design client-side and server-side architecture. | Build the front-end of applications through appealing visual design. | Develop and manage well-functioning databases and applications. | Write effective APIs. | Test software to ensure responsiveness and efficiency. | Troubleshoot, debug and upgrade software. | Create security and data protection settings. | Build features and applications with a mobile responsive design. | Write technical documentation | Work with data scientists and analysts to improve software.",[]
DevOps Engineer,https://id.jobstreet.com/id/job/91645106?type=standard&ref=search-standalone&origin=cardTitle#sol=7c035efb739d1b2527030ffab33b70ada0f2a54b,PT ABISHAR TECHNOLOGIES INDONESIA,Tangerang,"Qualifications: | - Bachelor’s Degree in Computer Science, Information Technology, or equivalent experience | - Minimum 3 years of experience as an Infrastructure Engineer / DevOps / SRE | - Strong experience with Linux systems (Ubuntu, CentOS, Alibaba Cloud Linux) | - Hands-on experience managing Cloud Infrastructure (Alibaba Cloud / AWS / GCP) | - Solid understanding of Kubernetes (ACK preferred) and Docker | - Experience building and maintaining CI/CD pipelines (GitLab CI, Jenkins, ArgoCD) | - Proficiency with Infrastructure as Code tools such as Terraform or Helm | - Strong understanding of Networking & Security (Nginx, Load Balancer, DNS, VPN, SSL/TLS, IAM) | - Strong programming skills in Node.js (primary) or Python to maintain existing small services and support internal engineering needs","[""Python"", ""Node.js"", ""Linux"", ""AWS"", ""GCP"", ""Docker"", ""Kubernetes"", ""GitLab"", ""CI/CD"", ""Jenkins"", ""Networking""]"
