search_keyword,job_title,company,location,posted_date,job_link,job_description
Frontend Developer,Frontend Developer,Persyaratan,"PT Solusi Sinergi Digital Tbk (Surge)Jakarta Barat, DKI Jakarta",Tayang 6 hari yang lalu,https://glints.com/id/opportunities/jobs/frontend-developer/ffaf6166-fbbc-44bb-8a98-e4aed5455397?utm_referrer=explore&traceInfo=52053ae4-d056-4d3d-8fb1-e5d4e7b33c77,"LOWONGAN KERJA
PERUSAHAAN
BLOG
UNDUH APP GLINTS
INDONESIAN
DAFTAR
MASUK
UNTUK PERUSAHAAN
Pekerjaan/Lokasi/Jawa Barat/Depok/

Frontend Developer

Frontend Developer
PT Trans Hamana Teknologi
Rp4.500.000 - 5.000.000/Bulan
Komputer & Perangkat Lunak
Backend Developer
Penuh Waktu · Kerja di lokasi
Minimal Sarjana (S1)
1 - 3 tahun pengalaman
Tayang 6 hari yang lalu
Diperbarui 6 hari yang lalu

LAMAR & CHAT DI APLIKASI

LAMAR
Persyaratan
Kerja di lokasi
1 - 3 tahun pengalaman
Minimal Sarjana (S1)
Skills

HTML

TypeScript

Vue.js

Front-End Architecture

React.js

CSS

jQuery

JavaScript

Frontend Development

Loker ini dikelola oleh
PT
PT Trans Hamana Teknologi
Perusahaan Premium
Online 5 jam yang lalu
Deskripsi pekerjaan Frontend Developer PT Trans Hamana Teknologi

Deskripsi Pekerjaan:

Kami sedang membangun AINAV Web Platform — sebuah AI interface yang memungkinkan user berinteraksi dengan AI untuk mengontrol sistem komputer dan infrastruktur IT.

Frontend Developer akan membangun Web Interface dan User Experience untuk AI Platform AINAV, termasuk:

⁠AI Chat interface
⁠Monitoring dashboard
⁠Agent management panel
⁠Execution control interface

Platform ini akan menjadi AI Control Platform seperti Copilot, Cursor / ChatGPT, tetapi khusus untuk system automation dan infrastructure control.

Tujuan Posisi:

Membangun Web Interface AINAV Platform yang:

⁠cepat
⁠responsif
⁠real-time
⁠enterprise-grade

Frontend akan menjadi interface utama antara user dan AI system.

Tanggung Jawab Utama:

⁠Mengembangkan AI chat interface berbasis web
Mendesain UI/UX untuk AI chat interface seperti ChatGPT / Copilot
Mendesain dashboard monitoring AI system
⁠Mendesain user flow untuk AI execution approval
⁠Mendesain multi-tenant SaaS interface
⁠Mengintegrasikan frontend dengan backend AI API
⁠Membuat streaming response UI
⁠Mengembangkan agent status panel
⁠Mengembangkan execution approval UI
⁠Mengoptimalkan performa web application
⁠Mengembangkan real-time UI untuk AI response
⁠Berkolaborasi dengan backend engineer untuk integrasi API

Kualifikasi Ideal:

⁠Minimal 1–3 tahun pengalaman frontend development
⁠Menguasai React / Next.js
⁠Menguasai JavaScript / TypeScript
⁠Berpengalaman menggunakan REST API
⁠Memahami modern web architecture
⁠Memahami AI chat interface UX
⁠Memiliki kemampuan UX thinking & product design
⁠Memahami responsive UI
⁠Mampu bekerja dalam tim engineering

Nilai Tambahan Besar:

⁠Pengalaman membuat AI chat interface
⁠Pengalaman membuat real-time web application
⁠Pengalaman membuat SaaS dashboard
⁠Pengalaman menggunakan WebSocket / streaming
⁠Familiar dengan DevOps dashboard UI

Skill Yang Diperlukan:

React
UI Design
UX Research
Figma
Next.js
JavaScript
TypeScript
REST API
Tailwind CSS

Jam kerja & Fasilitas:

Senin - Jumat (08.30 - 17,00)
⁠BPJS
⁠Tunjangan Parkir
⁠Laptop
Bisa tinggal dikantor
Tentang Perusahaan
PT Trans Hamana Teknologi
Information Technology and Services
51 - 200 karyawan

Kami adalah perusahaan yang menyediakan solusi IT terkemuka di Indonesia dengan garansi resmi, harga terbaik, dan after sales services yang terjamin

Alamat kantor

office 88 kasablanka Tower A, Jl. Raya Casablanca No.16, RW.5, Menteng Dalam, Kec. Tebet, Daerah Khusus Ibukota Jakarta 12870

Tips Aman Cari Kerja

Pemberi kerja yang benar tidak akan meminta akun Telegram, top-ups atau pembayaran dalam bentuk apapun. Jangan berikan kontak pribadi, informasi bank, maupun kartu kredit kamu.

Pelajari Selengkapnya

Laporkan Lowongan Ini

Dapatkan notifikasi lokermu secara langsung di Aplikasi Glints

Scan kode QR untuk download

Lowongan Lainnya Untukmu
Frontend Developer
Rp 6 jt-6,5 jt
Kontrak
1–3 tahun
Minimal Sarjana (S1)
PT Solusi Sinergi Digital Tbk (Surge)
Jakarta Barat, DKI Jakarta

6 hari yang lalu

Frontend Developer (ReactJS) - (BSD Tangerang)
Rp 6,5 jt-11 jt
Kontrak
1–3 tahun
Minimal Sarjana (S1)
Pt Platinumetrix Global Inovasi
Jakarta Selatan, DKI Jakarta

6 hari yang lalu

Frontend Developer
Rp 6 jt-8 jt
Penuh Waktu
1–3 tahun
Minimal Diploma (D1 - D4)
ITOMMEY Bintang Indonesia
Jakarta Selatan, DKI Jakarta

5 hari yang lalu

Programmer
Rp 3 jt-4 jt
Penuh Waktu
Minimal SMA/SMK
PT Korpora Trainindo Consultant
Depok, Jawa Barat

6 hari yang lalu

Front-end Developer
Gaji Tidak Ditampilkan
Penuh Waktu
1–3 tahun
Minimal Sarjana (S1)
ScaleOcean
Jakarta Barat, DKI Jakarta

6 hari yang lalu

Frontend Developer

PT Trans Hamana Teknologi

LAMAR & CHAT DI APLIKASI

LAMAR"
Frontend Developer,Frontend Developer,Persyaratan,"MGS IndonesiaJakarta Selatan, DKI Jakarta",Tayang 24 hari yang lalu,https://glints.com/id/opportunities/jobs/frontend-developer/04ea5f51-b8b6-4e46-9a61-df64cc8cf675?utm_referrer=explore&traceInfo=52053ae4-d056-4d3d-8fb1-e5d4e7b33c77,"LOWONGAN KERJA
PERUSAHAAN
BLOG
UNDUH APP GLINTS
INDONESIAN
DAFTAR
MASUK
UNTUK PERUSAHAAN
Pekerjaan/Lokasi/DKI Jakarta/Jakarta Barat/

Frontend Developer

Frontend Developer
PT Cipta Adhyabusana
Perusahaan tidak menampilkan gaji
Komputer & Perangkat Lunak
Frontend Developer
Penuh Waktu · Kerja di lokasi
Minimal Sarjana (S1)
1 - 3 tahun pengalaman
Tayang 24 hari yang lalu
Diperbarui 16 hari yang lalu

LAMAR & CHAT DI APLIKASI

LAMAR
Persyaratan
Kerja di lokasi
1 - 3 tahun pengalaman
Minimal Sarjana (S1)
Skills

GIT

JavaScript

CSS

Angular.js

REST API

HTML

Front-End Architecture

Scrum

Benefit Kerja

Work Insurance

Career Path

Health Insurance

Transport Money

THR

Meal Allowance

Loker ini dikelola oleh
DUST INDONESIA
Perusahaan Premium
Online 1 jam yang lalu
Deskripsi pekerjaan Frontend Developer PT Cipta Adhyabusana

Requirements

Bachelor’s degree in Computer Science, Information Systems, or a related field
Minimum 1 year of experience in frontend development
Strong proficiency in JavaScript, HTML, CSS, and responsive web design
Familiar with Angular.js or willing to learn and adapt quickly
Experience with Git (GitHub/GitLab) for version control and collaboration
Ability to translate Figma designs into high-quality, responsive interfaces and integrate with REST APIs
Basic understanding of frontend-backend interaction and Agile/Scrum development workflow

Job Descriptions

Develop and maintain user-facing features for internal systems and websites
Implement responsive UI based on Figma designs with high attention to detail
Integrate frontend components with backend services via REST APIs
Identify, debug, and resolve frontend issues to ensure optimal performance
Collaborate closely with backend developers and cross-functional teams
Continuously improve code quality, performance, and usability while adapting to evolving technologies and frameworks (including Angular.js)
Tentang Perusahaan
PT Cipta Adhyabusana
Apparel & Fashion
51 - 200 karyawan

DUST adalah merek fashion wanita Indonesia yang beroperasi di bawah naungan PT Cipta Adhyabusana dan didirikan pada tahun 1989. Kami mempunyai visi untuk menjadi merek lokal ternama yang mampu meningkatkan nilai fashion di Indonesia dengan mengutamakan konsep gaya wanita sederhana namun elegan, jelita serta terkini. Misi kami adalah menggabungkan kredibilitas dengan kreativitas sehingga kami dapat menawarkan nilai tambah berupa kualitas bahan dan gaya dari produk kami ke konsumen secara konsisten.

Berawal dari produk pakaian yang dijual di sebuah toko kecil, perusahaan kami berhasil tumbuh secara signifikan dan mulai membuka gerai independen di bawah nama merek DUST pada tahun 1990. DUST kemudian menjadi salah satu brand pakaian wanita di Indonesia yang paling bisa diterima dengan baik, terbukti dengan pertumbuhan yang konsisten dan keberhasilan dalam menembus pasar. Hingga tahun 2017, DUST sudah memiliki 242 gerai yang tergabung di department store dan showroom di seluruh Indonesia. Dalam bentuk prestasi pencapaian, DUST telah menerima beberapa penghargaan ""The Best Supplier and Brand"" pada kategori Youth Girl di tahun 2012, 2014, dan 2015 dari department store terbesar di Indonesia, PT Matahari Department Store Tbk.

Lihat Lebih Banyak
Alamat kantor

Jalan Roa Malaka Selatan No. 28/7, RT 007/RW 003

Tips Aman Cari Kerja

Pemberi kerja yang benar tidak akan meminta akun Telegram, top-ups atau pembayaran dalam bentuk apapun. Jangan berikan kontak pribadi, informasi bank, maupun kartu kredit kamu.

Pelajari Selengkapnya

Laporkan Lowongan Ini

Dapatkan notifikasi lokermu secara langsung di Aplikasi Glints

Scan kode QR untuk download

Lowongan Lainnya Untukmu
Front-end Developer
Rp 7 jt-8,5 jt
Hybrid
Penuh Waktu
1–3 tahun
+1
MGS Indonesia
Jakarta Selatan, DKI Jakarta

11 hari yang lalu

Front-end Developer
Gaji Tidak Ditampilkan
Perusahaan Premium
Kontrak
1–3 tahun
Minimal Sarjana (S1)
MOC Group
Jakarta Utara, DKI Jakarta

6 hari yang lalu

Frontend Engineer
Gaji Tidak Ditampilkan
Perusahaan Premium
Kontrak
1–3 tahun
Minimal Diploma (D1 - D4)
PT Neural Technologies Indonesia (Official)
Jakarta Selatan, DKI Jakarta

25 hari yang lalu

Front-end Developer
Gaji Tidak Ditampilkan
Penuh Waktu
1–3 tahun
Minimal Sarjana (S1)
ScaleOcean
Jakarta Barat, DKI Jakarta

6 hari yang lalu

Front-end Developer
Rp 5,6 jt-8 jt
Penuh Waktu
Minimal Diploma (D1 - D4)
PT Reka Cipta Solusi
Jakarta Selatan, DKI Jakarta

25 hari yang lalu

Frontend Developer

PT Cipta Adhyabusana

LAMAR & CHAT DI APLIKASI

LAMAR"
Frontend Developer,Frontend Developer,Job Requirements,,Posted 5 months ago,https://glints.com/id/opportunities/jobs/frontend-developer/0e4e2e83-da10-40b9-8721-65665d7294a1?utm_referrer=explore&traceInfo=52053ae4-d056-4d3d-8fb1-e5d4e7b33c77,"JOBS
COMPANIES
BLOG
GET GLINTS APP
ENGLISH
SIGN UP
LOGIN
FOR EMPLOYERS
Jobs/Locations/Đà Nẵng/Sơn Trà/

Frontend Developer

Frontend Developer
CÔNG TY TRÁCH NHIỆM HỮU HẠN MỘT THÀNH VIÊN VIỆT NAM GS INDUSTRY
₫50,000,000 - 80,000,000/Month
Computer & Software
Full-Time · On-site
Minimum Bachelor’s Degree
3 - 5 years of experience
Posted 5 months ago
Updated 7 days ago

APPLY & CHAT ON APP

APPLY
Job Requirements
On-site
3 - 5 years of experience
Minimum Bachelor’s Degree
22-40 years old
Skills

Vue.js

Frontend Development

Front-End Architecture

This job post is managed by
KS
Kittisak Sirinya
Online 4 days ago
Job description for Frontend Developer at CÔNG TY TRÁCH NHIỆM HỮU HẠN MỘT THÀNH VIÊN VIỆT NAM GS INDUSTRY

About the Role:

We are looking for a talented Frontend Developer with strong Vue.js experience to create and maintain visually appealing, high-performance, and user-friendly websites and web applications. In this role, you will work closely with designers and backend developers to implement frontend features, optimize performance, and deliver exceptional user experiences. The ideal candidate has a deep understanding of Vue.js, HTML, CSS, and JavaScript/TypeScript, and is passionate about building scalable and maintainable frontend applications.

Key Responsibilities:

Collaborate with designers, clients, and backend developers to align on website and application vision.
Evaluate wireframes, mockups, and design specifications provided by product designers.
Implement frontend code primarily using Vue.js, integrating with backend functionality to ensure smooth operation.
Utilize built-in development functions from content management systems to enhance website performance.
Maintain and update websites and web applications for long-term clients, implementing design and content changes as needed.
Debug frontend issues and report backend bugs to the backend development team.
Optimize frontend performance, including loading speed, responsiveness, and accessibility.
Perform additional tasks as assigned by the Line Manager.

Requirements:

Bachelor’s degree in Computer Science, Software Engineering, or a related field, or equivalent experience.
Minimum of 3 years of experience in web, mobile, or software development, with significant hands-on experience in Vue.js.
Proficiency in HTML, CSS, JavaScript/TypeScript, and frontend frameworks, especially Vue.js.
Familiarity with other frontend frameworks like ReactJS or Angular is a plus.
Experience working with RESTful APIs and asynchronous programming.
Knowledge of server-side development is a plus.
Understanding of compiling and bundling tools such as Gulp and Webpack.
Knowledge of SEO best practices.
Strong problem-solving skills and attention to detail.
Demonstrates a strong team-oriented mindset and the ability to work effectively both collaboratively and independently.
About the company
CÔNG TY TRÁCH NHIỆM HỮU HẠN MỘT THÀNH VIÊN VIỆT NAM GS INDUSTRY
Information Technology and Services
11 - 50 employees

GS Industry is a leading IT technology outsourcing company that provides comprehensive IT services to businesses globally. Specializing in software development, cloud solutions, IT support, and cybersecurity, we help organizations scale their operations efficiently while reducing operational costs. With a team of skilled professionals and a focus on innovation, we ensures clients stay ahead in a rapidly changing digital landscape. Their flexible, tailored solutions enable businesses to leverage the latest technologies, enhance productivity, and improve overall performance.

Read More
Office address

Tầng 25, tháp A, Khu thương mại dịch vụ kết hợp nhà ở cao tầng tại lô đất 1-13 thuộc khu chức năng số 1 - Số 15, đường Trần Bạch Đằng, Phường Thủ Thiêm, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam

Glints Safety Tips

Legitimate employers won’t ask for contact Telegram or any kind of top-ups or payment. Do not provide your messaging app contacts, bank details, or credit card information.

Learn More

Report This Job

Get real-time updates only on the Glints App

Scan the QR code to download

Similar jobs for you
Frontend Developer (all languages)
₫ 30-45M
Hybrid
Full-Time
3–5 years
+1
CÔNG TY TRÁCH NHIỆM HỮU HẠN MỘT THÀNH VIÊN VIỆT NAM GS INDUSTRY
Liên Chiểu, Đà Nẵng

7 days ago

Full-time Backend Engineer (NestJS/NodeJs)
₫ 20-35M
Full-Time
3–5 years
Minimum Bachelor’s Degree
Công ty Cổ phần Đầu tư và Công nghệ Bavaan
Quận Nam Từ Liêm, Hà Nội

6 days ago

Middle/Senior Backend Developer (Golang)
₫ 40-80M
Full-Time
5–10 years
Minimum Bachelor’s Degree
Athena Hub
Quận Hai, Thành phố Hồ Chí Minh

5 days ago

Full-stack Developer (NodeJS, Python)
Not Disclosed
Full-Time
3–5 years
Minimum Bachelor’s Degree
Panasonic Việt Nam
Quận Ba Đình, Hà Nội

21 days ago

REACTJS DEVELOPER
₫ 17-20M
Full-Time
1–3 years
Minimum Bachelor’s Degree
TimeGroup
Quận Cầu Giấy, Hà Nội

5 days ago

Frontend Developer

CÔNG TY TRÁCH NHIỆM HỮU HẠN MỘT THÀNH VIÊN VIỆT NAM GS INDUSTRY

APPLY & CHAT ON APP

APPLY"
Frontend Developer,Frontend Developer,Persyaratan,"MGS IndonesiaJakarta Selatan, DKI Jakarta",Tayang 10 hari yang lalu,https://glints.com/id/opportunities/jobs/frontend-developer/f92bf5ed-1b50-4213-8a58-a19b3d84a951?utm_referrer=explore&traceInfo=52053ae4-d056-4d3d-8fb1-e5d4e7b33c77,"LOWONGAN KERJA
PERUSAHAAN
BLOG
UNDUH APP GLINTS
INDONESIAN
DAFTAR
MASUK
UNTUK PERUSAHAAN
Pekerjaan/Lokasi/DKI Jakarta/Jakarta Selatan/

Frontend Developer

Frontend Developer
PT GDC Multi Sarana (Jakarta)
Rp10.000.000 - 15.000.000/Bulan
Komputer & Perangkat Lunak
Frontend Developer
Penuh Waktu · Kerja di lokasi
Minimal SMA/SMK
3 - 5 tahun pengalaman
Tayang 10 hari yang lalu
Diperbarui 4 hari yang lalu

LAMAR & CHAT DI APLIKASI

LAMAR
Persyaratan
Kerja di lokasi
3 - 5 tahun pengalaman
Minimal SMA/SMK
22-38 tahun
Skills

Frontend Development

Dart

Flutter

React Native

React.js

Git Workflow

REST API

Loker ini dikelola oleh
TB
Teguh Budi
Perusahaan Premium
Online
Deskripsi pekerjaan Frontend Developer PT GDC Multi Sarana (Jakarta)

Kualifikasi:

Memiliki pengalaman yang kuat menggunakan ReactJS
Memahami arsitektur frontend modern
Berpengalaman dalam mengonsumsi API (REST API)
Familiar dengan state management dan pengembangan UI responsif
Terbiasa menggunakan Git workflow

Nilai Tambah:

Memiliki pengalaman dengan React Native (pengembangan aplikasi mobile)

Tanggung Jawab:

Mengembangkan antarmuka pengguna (UI) menggunakan ReactJS
Menerjemahkan desain UI/UX menjadi aplikasi yang responsif
Melakukan integrasi API dari backend
Mengoptimalkan performa frontend
Melakukan debugging dan perbaikan bug
Berkolaborasi dengan tim backend, QA, dan UI/UX
Tentang Perusahaan
PT GDC Multi Sarana (Jakarta)
Financial Services
11 - 50 karyawan

PT GDC Multi Sarana adalah perusahaan finansial teknologi yang menerbitkan uang elektronik GDCPay (Go Digital & Cashless Payment) dengan izin resmi dari Bank Indonesia sejak 28 Januari 2022.

Kami menyediakan layanan pembayaran digital yang aman, cepat, dan mudah digunakan untuk individu (B2C) maupun pelaku usaha (B2B).

Melalui GDCPay, Anda dapat melakukan berbagai transaksi digital, mulai dari pembayaran harian hingga solusi pembayaran bisnis yang terintegrasi.

Lihat Lebih Banyak
Alamat kantor

Arkadia Green Park, Tower F lt. 7, Jl. TB Simatupang No. Kav. 88, Kebagusan, Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibu kota Jakarta 12520

Tips Aman Cari Kerja

Pemberi kerja yang benar tidak akan meminta akun Telegram, top-ups atau pembayaran dalam bentuk apapun. Jangan berikan kontak pribadi, informasi bank, maupun kartu kredit kamu.

Pelajari Selengkapnya

Laporkan Lowongan Ini

Dapatkan notifikasi lokermu secara langsung di Aplikasi Glints

Scan kode QR untuk download

Lowongan Lainnya Untukmu
Front-end Developer
Rp 7 jt-8,5 jt
Hybrid
Penuh Waktu
1–3 tahun
+1
MGS Indonesia
Jakarta Selatan, DKI Jakarta

11 hari yang lalu

Front-end Developer
Gaji Tidak Ditampilkan
Perusahaan Premium
Kontrak
1–3 tahun
Minimal Sarjana (S1)
MOC Group
Jakarta Utara, DKI Jakarta

6 hari yang lalu

Front-end Developer
Gaji Tidak Ditampilkan
Penuh Waktu
1–3 tahun
Minimal Sarjana (S1)
ScaleOcean
Jakarta Barat, DKI Jakarta

6 hari yang lalu

Frontend Developer (ReactJS) - (BSD Tangerang)
Rp 6,5 jt-11 jt
Kontrak
1–3 tahun
Minimal Sarjana (S1)
Pt Platinumetrix Global Inovasi
Jakarta Selatan, DKI Jakarta

6 hari yang lalu

Front-end Developer
Rp 6 jt-7,5 jt
Perusahaan Premium
Penuh Waktu
3–5 tahun
Minimal Diploma (D1 - D4)
PT. Rukun Sejahtera Teknik
Jakarta Barat, DKI Jakarta

3 hari yang lalu

Frontend Developer

PT GDC Multi Sarana (Jakarta)

LAMAR & CHAT DI APLIKASI

LAMAR"
Frontend Developer,Frontend Developer,Persyaratan,"PT. Rukun Sejahtera TeknikJakarta Barat, DKI Jakarta",Diperbarui 4 hari yang lalu,https://glints.com/id/opportunities/jobs/frontend-developer/6ffc2fbc-c5e7-4296-9e1a-5276f4968b30?utm_referrer=explore&traceInfo=52053ae4-d056-4d3d-8fb1-e5d4e7b33c77,"LOWONGAN KERJA
PERUSAHAAN
BLOG
UNDUH APP GLINTS
INDONESIAN
DAFTAR
MASUK
UNTUK PERUSAHAAN
Pekerjaan/Lokasi/DKI Jakarta/Jakarta Barat/

Frontend Developer

Frontend Developer
PT Avows Technologies
Rp8.500.000 - 12.000.000/Bulan
Komputer & Perangkat Lunak
Frontend Developer
Kontrak · Kerja di lokasi
Minimal Diploma (D1 - D4)
3 - 5 tahun pengalaman
Tayang 4 bulan yang lalu
Diperbarui 4 hari yang lalu

LAMAR & CHAT DI APLIKASI

LAMAR
Persyaratan
Kerja di lokasi
3 - 5 tahun pengalaman
Minimal Diploma (D1 - D4)
Skills

Angular.js

TypeScript

Vue.js

React.js

JavaScript

Benefit Kerja

Health Insurance

Work Insurance

THR

kompensasi PKWT

Loker ini dikelola oleh
R
Rekruter
Perusahaan Premium
Online 7 menit yang lalu
Deskripsi pekerjaan Frontend Developer PT Avows Technologies

Requirements

Minimum 3 years of experience working with ReactJS.
Experience developing applications for banking and financial products.
Strong understanding of modern frontend development concepts and best practices.
Experience with Tailwind CSS and Nx is a plus.
Experience with OpenShift is a plus.
Able to work collaboratively in a team environment.
Strong commitment to completing tasks according to agreed timelines.
Willing to be placed in Jakarta with a full Work From Office (WFO) arrangement.
Contract-based position for 6 months (extendable).
Tentang Perusahaan
PT Avows Technologies
Information Technology and Services
501 - 1000 karyawan

Innovation requires Excellence - and we at Avows have kept this mantra at the heart of our business since our very inception. Since 2008, Avows has served a diverse range of Clients- ranging from innovative nimble Start-ups to dynamic & dependable Fortune 500 companies. Through our unrivalled industry expertise and consulting experience in Digital IT Services and Solutions, we have helped our clients successfully innovate, increase revenue, manage risk and change, reduce costs, and enhance controls-all without sacrificing flexibility.

Our network reaches across Asia & beyond, with dozens of dedicated personnel working at the forefront of the latest emergent technologies.

Lihat Lebih Banyak
Alamat kantor

Menara Rajawal, 24 floor, Mega Kuningan

Galeri Perusahaan
Tips Aman Cari Kerja

Pemberi kerja yang benar tidak akan meminta akun Telegram, top-ups atau pembayaran dalam bentuk apapun. Jangan berikan kontak pribadi, informasi bank, maupun kartu kredit kamu.

Pelajari Selengkapnya

Laporkan Lowongan Ini

Dapatkan notifikasi lokermu secara langsung di Aplikasi Glints

Scan kode QR untuk download

Lowongan Lainnya Untukmu
Front-end Developer
Rp 6 jt-7,5 jt
Perusahaan Premium
Penuh Waktu
3–5 tahun
Minimal Diploma (D1 - D4)
PT. Rukun Sejahtera Teknik
Jakarta Barat, DKI Jakarta

3 hari yang lalu

Front End
Rp 6,5 jt-8 jt
Kontrak
5–10 tahun
Minimal SMA/SMK
PT Arca Internasional
Jakarta Utara, DKI Jakarta

4 hari yang lalu

Frontend Developer (ReactJS) - (BSD Tangerang)
Rp 6,5 jt-11 jt
Kontrak
1–3 tahun
Minimal Sarjana (S1)
Pt Platinumetrix Global Inovasi
Jakarta Selatan, DKI Jakarta

6 hari yang lalu

Front End Developer - Can Join Immediately
Rp 8,9 jt-12 jt
Perusahaan Premium
Kontrak
3–5 tahun
Minimal Sarjana (S1)
PT Sigma Global Teknologi
Jakarta Selatan, DKI Jakarta

4 hari yang lalu

Frontend Developer
Rp 6 jt-8 jt
Penuh Waktu
1–3 tahun
Minimal Diploma (D1 - D4)
ITOMMEY Bintang Indonesia
Jakarta Selatan, DKI Jakarta

5 hari yang lalu

Frontend Developer

PT Avows Technologies

LAMAR & CHAT DI APLIKASI

LAMAR"
Frontend Developer,Frontend Developer,Persyaratan,"RintisarSurabaya, Jawa Timur",Diperbarui 7 hari yang lalu,https://glints.com/id/opportunities/jobs/frontend-developer/6947a27b-7022-45ea-9205-635773e19148?utm_referrer=explore&traceInfo=52053ae4-d056-4d3d-8fb1-e5d4e7b33c77,"LOWONGAN KERJA
PERUSAHAAN
BLOG
UNDUH APP GLINTS
INDONESIAN
DAFTAR
MASUK
UNTUK PERUSAHAAN
Pekerjaan/Lokasi/Jawa Timur/Surabaya/

Frontend Developer

Frontend Developer
Delta HQ
Perusahaan tidak menampilkan gaji
Komputer & Perangkat Lunak
Frontend Developer
Penuh Waktu · Kerja di lokasi
Minimal Diploma (D1 - D4)
1 - 3 tahun pengalaman
Tayang 1 bulan yang lalu
Diperbarui 7 hari yang lalu

LAMAR & CHAT DI APLIKASI

LAMAR
Persyaratan
Kerja di lokasi
1 - 3 tahun pengalaman
Minimal Diploma (D1 - D4)
Skills

JavaScript

Frontend Development

React.js

Benefit Kerja

Free Meals

Laptop Provided

Employee Award

Wellness Facilities

Loker ini dikelola oleh
PR
Putri Rahmawati
Perusahaan Premium
Online 7 menit yang lalu
Deskripsi pekerjaan Frontend Developer Delta HQ

Company Description

We are PropTech company based in Singapore, and also provide a system development outsourcing service dedicated to innovation and quality, providing cutting-edge technology solutions for businesses in Japan, Singapore, and Indonesia. Our mission is to elevate our clients’ businesses to the next level by staying at the forefront of technological trends and delivering efficient and effective software development services.

Role Description

This is a full-time on-site role for a Frontend Developer.

The Frontend developer will be responsible for :

Complete tasks associated with designing, developing and implementing user-friendly web applications.
Collaborate with Backend Developer, Product and Design Teams to improve user experience
Implement UI designs into high-quality, reusable, and scalable code
Integrate frontend components with backend APIs and services
Optimize applications for speed, performance, and scalability
Participate in code reviews and contribute to frontend best practices

Qualifications

Willing to work in Surabaya Office
Good in English (speaking and writing)
Bachelor’s degree in Computer Science, Computer Engineering, or related field
Front-End Development and Responsive Web Design skills
Proficiency in HTML, CSS, JavaScript, and jQuery
Experience with React, Angular, or other Front-end frameworks/libraries
Experience with version control, particularly with Git
Excellent problem-solving skills and ability to troubleshoot issues quickly
Ability to work in a fast-paced environment and handle multiple projects simultaneously
Tentang Perusahaan
Delta HQ
Information Technology and Services
51 - 200 karyawan

Delta HQ is a PropTech startup based in Singapore. We offer a comprehensive solution that centralizes every operation essential to manage investment properties.

Alamat kantor

Unit 2607 Level 26 VieLoft SOHO a Ciputra World Surabaya, Jalan Mayjen Sungkono No. 89, Surabaya, Jawa Timur, Indonesia 60224

Tips Aman Cari Kerja

Pemberi kerja yang benar tidak akan meminta akun Telegram, top-ups atau pembayaran dalam bentuk apapun. Jangan berikan kontak pribadi, informasi bank, maupun kartu kredit kamu.

Pelajari Selengkapnya

Laporkan Lowongan Ini

Dapatkan notifikasi lokermu secara langsung di Aplikasi Glints

Scan kode QR untuk download

Lowongan Lainnya Untukmu
Frontend Developer - Internship
Rp 700 rb-800 rb
Hybrid
Magang
Minimal Sarjana (S1)
Rintisar
Surabaya, Jawa Timur

7 hari yang lalu

Front-end Developer
Rp 6 jt-9 jt
Perusahaan Premium
Penuh Waktu
1–3 tahun
Minimal Sarjana (S1)
PT. Tenaga Kanggo Indonesia
Kab. Tangerang, Banten

5 hari yang lalu

Full Stack Developer
Rp 3,6 jt-5,4 jt
Penuh Waktu
1–3 tahun
Minimal Sarjana (S1)
PT TIM TEKNOLOGI GLOBAL
Surabaya, Jawa Timur

1 bulan yang lalu

Front-end Developer
Rp 1 jt
Penuh Waktu
1–3 tahun
Minimal Sarjana (S1)
Brighton Real Estate
Surabaya, Jawa Timur

3 hari yang lalu

Backend Developer (Intermediate/Senior Backend Developer)
Rp 7 jt-8 jt
Perusahaan Premium
Penuh Waktu
3–5 tahun
Minimal Diploma (D1 - D4)
PT YAKIN BERTUMBUH SEKURITAS
Surabaya, Jawa Timur

6 hari yang lalu

Frontend Developer

Delta HQ

LAMAR & CHAT DI APLIKASI

LAMAR"
